doc_id,title,dispute_id,title
1840,Raymond Loewen's Submission on Request for Supplementary Decision,632,"Loewen Group, Inc. and Raymond L. Loewen v. United States of America, ICSID Case No. ARB(AF)/98/3"
1879,Decision of the ad hoc Committee on the Stay of Enforcement of the Award,599,"Ioannis Kardassopoulos v. The Republic of Georgia, ICSID Case No. ARB/05/18"
1879,Decision of the ad hoc Committee on the Stay of Enforcement of the Award,599,"Ioannis Kardassopoulos v. The Republic of Georgia, ICSID Case No. ARB/05/18"
1265,Procedural Order No. 2 (English),717,"MTD Equity Sdn. Bhd. and MTD Chile S.A. v. Republic of Chile, ICSID Case No. ARB/01/7"
1889,Ruling on Motion to Amend the Provisional Measures Order,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1915,"Emergency Award (not public, see IAReporter story)",3153,"JKX Oil & Gas plc, Poltava Gas B.V. and Poltava Petroleum Company JV v. Ukraine, SCC"
1507,Decision of the US Court for District of Columbia Denying Mesa Power's Petition to Vacate the Award,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1507,Decision of the US Court for District of Columbia Denying Mesa Power's Petition to Vacate the Award,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
966,Decision on the Proposal to Disqualify Sir Franklin Berman QC and Mr V.V. Veeder QC (French),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1455,Confidentiality Order,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1653,[First] Decision on Interim Measures (English),1603,"Merck Sharpe & Dohme (I.A.) Corporation v. The Republic of Ecuador,Â PCA Case No.Â 2012-10"
1556,Award,669,"Merrill and Ring Forestry L.P. v. Canada, Â ICSID Case No. UNCT/07/1"
1626,Excerpts of Award (French),2268,"Lundin Tunisia B. V. v. Republic of Tunisia, ICSID Case No. ARB/12/30"
1241,"Award (not public, see IAReporter story)",2532,"Nova Scotia Power Incorporated v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/11/1"
1592,Opinion and Order of the US Court on Romaniaâ€™s Motion to Vacate and/or Stay Judgment and EU Commissionâ€™s Amicus Brief Motion,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1198,Procedural Order No. 10 regarding the Timetable for the Exchange of Privilege Logs,851,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL,Â PCA Case No. 2012-12"
1695,Procedural Order No. 2,1217,"Mercer International Inc. v. Government of Canada,Â ICSID Case No. ARB(AF)/12/3"
1804,Final Award (redacted version),1222,"Jan Oostergetel and Theodora Laurentius v. The Slovak Republic, UNCITRAL"
1697,Procedural Order No. 4,1217,"Mercer International Inc. v. Government of Canada,Â ICSID Case No. ARB(AF)/12/3"
951,Procedural Order No. 2 (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1595,Memorandum of Law in Opposition to Respondent's Motion for Order of Satisfaction of Judgment,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1858,Decision on Annulment,1220,"KiliÃ§ Ä¬nÅŸaat Ä¬thalat Ä¬hracat Sanayi Ve Ticaret Anonim Å_irketi v. Turkmenistan, ICSID Case No. ARB/10/1"
986,Order of Santiago Civil Court ordering Chile to Produce Payments to the Essex Court Chambers (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1805,Final Award,610,"Ronald S. LauderÂ v. The Czech Republic, UNCITRAL"
1541,Decision on Production of Documents,669,"Merrill and Ring Forestry L.P. v. Canada, Â ICSID Case No. UNCT/07/1"
1534,Decision on Motion to Add a New Party,669,"Merrill and Ring Forestry L.P. v. Canada, Â ICSID Case No. UNCT/07/1"
1487,Procedural Order No. 15,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1074,Award,781,"Oxus Gold v. Republic of Uzbekistan, UNCITRAL"
1841,U.S. Reply Submission on Request for Supplemental Decision,632,"Loewen Group, Inc. and Raymond L. Loewen v. United States of America, ICSID Case No. ARB(AF)/98/3"
1506,Claimant Petition and Motion to U.S. Court for District of Columbia to Vacate Award,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1672,Procedural Order on Withheld and Redacted Documentation,1606,"Lone Pine Resources Inc. v. The Government of Canada, ICSID Case No. UNCT/15/2"
1183,Arbitral Award,759,"Nykomb Synergetics Technology Holding AB v.Â The Republic of Latvia, SCC"
1331,Decision on Jurisdiction (Spanish),753,"Nova Scotia Power Incorporated (Canada) v.Â RepÃºblica Bolivariana de Venezuela, UNCITRAL"
1640,Decision on Challenge to Arbitrator Judge Stephen M. Schwebel (Spanish),1603,"Merck Sharpe & Dohme (I.A.) Corporation v. The Republic of Ecuador,Â PCA Case No.Â 2012-10"
1271,Rectification of Award,747,"Noble Ventures, Inc. v. Romania, ICSID Case No. ARB/01/11"
1892,Order on Consent,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1570,Procedural Order No. 4,671,"Metalclad Corporation v. The United Mexican States, ICSID Case No. ARB(AF)/97/1"
1613,Award,699,"Middle East Cement Shipping and Handling Co. S.A. v. Arab Republic of Egypt, ICSID Case No. ARB/99/6"
972,Claimants' Letter Regarding the Absence of Franklin Berman from Participating in the Disqualification Decision,829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1255,Decision on Respondent's Request for Bifurcation,1198,"Murphy Exploration & Production CompanyÂ International v. Republic of Ecuador, PCA Case No. 2012-16 (formerly AA 434)"
1140,Interim Order by the Arbitral Tribunal,863,"Pope & Talbot Inc. v. The Government of Canada, UNCITRAL"
1904,Procedural Order No. 8 (Amended),2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1496,Tribunal Letter Inviting Submissions on the Bilcon Award,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1562,Award,702,"Mihaly International Corporation v.Â Democratic Socialist Republic of Sri Lanka, ICSID Case No. ARB/00/2"
1509,Decision on Jurisdiction,713,"Venezuela Holdings, B.V., et alÂ (case formerly known asÂ Mobil Corporation,Â Venezuela Holdings, B.V., et al.) v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/07/27"
1667,Confidentiality Order,1606,"Lone Pine Resources Inc. v. The Government of Canada, ICSID Case No. UNCT/15/2"
1615,Procedural Order No. 2 (English),641,"Emilio AgustÃ_n Maffezini v. The Kingdom of Spain, ICSID Case No. ARB/97/7"
1204,Award on Jurisdiction and Admissibility,851,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL,Â PCA Case No. 2012-12"
1456,Procedural Order No. 1 Annex B (Calendar),1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1499,Mexico Submission on the Bilcon Award,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
3607,Award,1734,"Vincent J. Ryan, Schooner Capital LLC, and Atlantic Investment Partners LLC v. Republic of Poland, ICSID Case No. ARB(AF)/11/3"
957,Claimants' Request for the Interpretation of the Award of 8 May 2008 (French),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
939,Decision on the Republic of Chile's Request for Supplementation of the Annulment Decision (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
992,Decision on the Request for the Stay of the Enforcement of the Award (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
992,Decision on the Request for the Stay of the Enforcement of the Award (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1857,Award,1220,"KiliÃ§ Ä¬nÅŸaat Ä¬thalat Ä¬hracat Sanayi Ve Ticaret Anonim Å_irketi v. Turkmenistan, ICSID Case No. ARB/10/1"
1800,"Decision on Annulment (not public, see IAReporter story)",614,"Joseph Charles Lemire v. Ukraine, ICSID Case No. ARB/06/18"
1080,Order,857,"Plama Consortium Limited v. Republic of Bulgaria, ICSID Case No. ARB/03/24"
1899,Decision on Provisional Measures,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1847,Reply to United States' Opposition to Petitioners' Motion to Vacate and Remand Arbitration Award,632,"Loewen Group, Inc. and Raymond L. Loewen v. United States of America, ICSID Case No. ARB(AF)/98/3"
1201,Procedural Order No. 14 regarding Admission of Expert Evidence and Legal Authorities,851,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL,Â PCA Case No. 2012-12"
1189,Order of the High Court of Australia (Tobacco Plain Packaging Act),851,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL,Â PCA Case No. 2012-12"
1882,Claimants' Request for the Recognition and Enforcement of Arbitral Award,599,"Ioannis Kardassopoulos v. The Republic of Georgia, ICSID Case No. ARB/05/18"
1285,Decision on Jurisdiction (English),732,"National Grid plc v. The Argentine Republic, UNCITRAL"
1602,Decision of the London High Court Rejecting Applicants' Request for a Security Order,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1602,Decision of the London High Court Rejecting Applicants' Request for a Security Order,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1620,Decision on Annulment (English),662,"M.C.I. Power Group L.C. and New Turbine, Inc. v. Republic of Ecuador, ICSID Case No. ARB/03/6"
1786,Decision of the Arbitral Tribunal on Objections to Jurisdiction (English),621,"LG&E Energy Corp., LG&E Capital Corp., and LG&E International, Inc .v. Argentine Republic, ICSID Case No. ARB/02/1"
1786,Decision of the Arbitral Tribunal on Objections to Jurisdiction (English),621,"LG&E Energy Corp., LG&E Capital Corp., and LG&E International, Inc .v. Argentine Republic, ICSID Case No. ARB/02/1"
1172,Final Award (English),761,"Occidental Exploration and Production Company v. The Republic of Ecuador, LCIA Case No. UN3467"
1861,"Costs Award (not public, see IAReporter story)",1904,"Ilya Levitis v. The Kyrgyz Republic, UNCITRAL"
1261,Partial Final Award,1198,"Murphy Exploration & Production CompanyÂ International v. Republic of Ecuador, PCA Case No. 2012-16 (formerly AA 434)"
1888,Decision on Jurisdiction,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1910,Procedural Order No. 11 (amended),2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1013,Decision on Provisional Measures,887,"Railroad Development Corporation v. Republic of Guatemala, ICSID Case No. ARB/07/23"
961,Request for Correction of Material Errors in the Award of 13 September 2016 (French),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1790,Procedural Order Taking Note of the Discontinuance of the Proceeding (English),621,"LG&E Energy Corp., LG&E Capital Corp., and LG&E International, Inc .v. Argentine Republic, ICSID Case No. ARB/02/1"
1101,Decision by Tribunal (II),863,"Pope & Talbot Inc. v. The Government of Canada, UNCITRAL"
1673,Procedural Order on the Claimantâ€™s Applications dated 31 March 2017 and 27 April 2017,1606,"Lone Pine Resources Inc. v. The Government of Canada, ICSID Case No. UNCT/15/2"
1603,Decision of the US Court of Appeals for the Second Circuit,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1337,Decision on Respondent's Objection to Jurisdiction under Article VII(2),2036,"Muhammet Ã‡ap & Sehil In_aat Endustri ve Ticaret Ltd. Sti. v. Turkmenistan, ICSID Case No. ARB/12/6"
1337,Decision on Respondent's Objection to Jurisdiction under Article VII(2),2036,"Muhammet Ã‡ap & Sehil In_aat Endustri ve Ticaret Ltd. Sti. v. Turkmenistan, ICSID Case No. ARB/12/6"
1471,Procedural Order No. 6,1619,"Mesa Power Group, LLC v. Government of Canada, UNCITRAL,Â PCA Case No. 2012-17"
1236,Dissenting Opinion from the Arbitral Award on Jurisdiction (by Dobrosav MitroviÄ‡),725,"Mytilineos Holdings SA v. The State Union of Serbia & Montenegro and Republic of Serbia, UNCITRAL"
1656,Respondent's Submission re Application of the Interim Measures Decision to the NCJ's 2016 Judgment (Spanish),1603,"Merck Sharpe & Dohme (I.A.) Corporation v. The Republic of Ecuador,Â PCA Case No.Â 2012-10"
1193,Procedural Order No. 6 (Regarding Outstanding Procedural Matters),851,"Philip Morris Asia Limited v. The Commonwealth of Australia, UNCITRAL,Â PCA Case No. 2012-12"
1907,Procedural Order No. 10,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1447,Award,2272,"Metal-Tech Ltd. v. Republic of Uzbekistan,Â ICSID Case No. ARB/10/3"
1853,Award,880,"PSEG Global, Inc., The North American Coal Corporation, and Konya Ingin Electrik Ãœretim ve Ticaret Limited Sirketi v. Republic of Turkey, ICSID Case No. ARB/02/5"
981,Cover Letter - Order of the Secretary-General Taking Note of the Discontinuance of the Proceeding (English),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
1151,Arbitral Award,825,"Petrobart Limited v. The Kyrgyz Republic, SCC Case No. 126/2003"
1386,Tribunal's Letter re Request for Interpretation of Award,683,"Methanex Corporation v. United States of America, UNCITRAL"
1536,Amended Confidentiality Order,669,"Merrill and Ring Forestry L.P. v. Canada, Â ICSID Case No. UNCT/07/1"
1909,Procedural Order No. 12,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1069,"Decision on Claimant's Request for Supplementation and Rectification of Award, and a Dissent",887,"Railroad Development Corporation v. Republic of Guatemala, ICSID Case No. ARB/07/23"
1069,"Decision on Claimant's Request for Supplementation and Rectification of Award, and a Dissent",887,"Railroad Development Corporation v. Republic of Guatemala, ICSID Case No. ARB/07/23"
1908,Procedural Order No. 11,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1326,Extracts of Award (English),709,"Mr. Patrick Mitchell v. Democratic Republic of the Congo, ICSID Case No. ARB/99/7"
1266,Award,717,"MTD Equity Sdn. Bhd. and MTD Chile S.A. v. Republic of Chile, ICSID Case No. ARB/01/7"
1787,Decision on Liability (English),621,"LG&E Energy Corp., LG&E Capital Corp., and LG&E International, Inc .v. Argentine Republic, ICSID Case No. ARB/02/1"
1259,Procedural Order No. 2,1198,"Murphy Exploration & Production CompanyÂ International v. Republic of Ecuador, PCA Case No. 2012-16 (formerly AA 434)"
1848,Memorandum Opinion (dismissing Claimant's Motion to Vacate Award),632,"Loewen Group, Inc. and Raymond L. Loewen v. United States of America, ICSID Case No. ARB(AF)/98/3"
1916,Decision of Pechersk District Court (Ukrainian),3153,"JKX Oil & Gas plc, Poltava Gas B.V. and Poltava Petroleum Company JV v. Ukraine, SCC"
1582,Decision on Jurisdiction and Admissibility,697,"Ioan Micula, Viorel Micula, S.C. European Food S.A, S.C. Starmill S.R.L. and S.C. Multipack S.R.L. v. Romania, ICSID Case No. ARB/05/20"
1913,Procedural Order No. 15,2020,"Lao Holdings N.V. v. Lao People's Democratic Republic, ICSID Case No. ARB(AF)/12/6"
1521,Decision on Place of Arbitration,669,"Merrill and Ring Forestry L.P. v. Canada, Â ICSID Case No. UNCT/07/1"
998,Decision on Remaining Issues of Jurisdiction and on Liability (English),819,"Perenco Ecuador Ltd. v. The Republic of Ecuador and Empresa Estatal PetrÃ_leos del Ecuador (Petroecuador), ICSID Case No. ARB/08/6"
1789,Decision on Claimants' Request for Supplementary Decision,621,"LG&E Energy Corp., LG&E Capital Corp., and LG&E International, Inc .v. Argentine Republic, ICSID Case No. ARB/02/1"
1557,"Award (not public, see IAReporter story)",2370,"Michael McKenzie v. Vietnam, UNCITRAL"
